Gene_Id_189,ABEN_Rep1,ABEN_Rep2,ABEN_Rep3,EN_Rep1,EN_Rep2,EN_Rep3
Glyma02g04490,0,0,0,0,0,0
Glyma02g04500,0,0,0,0,0,0
Glyma02g04511,574.338,436.372,535.184,535.301,583.859,555.36
Glyma02g04520,0,9.91E-05,0,0.00275887,0.119113,0
Glyma02g04531,0.177536,0.0762563,0.174667,0.0532682,0.231113,0.200744
Glyma02g04540,0.00025113,0,0.702572,0,0,0
Glyma02g04550,0,0.0407548,0.0499535,0.623161,0.446438,0.679017
Glyma02g04561,0.0980552,0,0.0472479,0,0,0
Glyma02g04571,0,0,0,0,0,0
Glyma02g04581,3.28275,3.43786,4.01598,4.77878,5.14997,7.80151
Glyma02g04590,2.42888,2.59732,2.76813,6.17746,4.85752,6.5234
Glyma02g04600,3.84946,1.70934,7.03781,1.54807,14.3701,10.9413
Glyma02g04620,174.466,138.851,211.758,109.314,119.531,113.419
Glyma02g04631,0.000979954,1.39273,0,0,0,0.00193686
Glyma02g04640,3.86461,0.31166,0.000175933,0,0.000964296,0.272546
Glyma02g04650,0,0,0.0408737,0.0759904,0.0566857,0.0848809
Glyma02g04660,4.09584,3.33424,3.42779,2.31737,1.86002,2.04923
Glyma02g04680,2.71005,0.873262,1.6323,0.606937,2.6572,3.7287
Glyma02g04691,1.07E-05,1.29E-05,1.28E-05,0,0,1.15E-05
Glyma02g04701,0,3.30612,1.45971,0.661681,0.00216898,0
Glyma02g04710,0,0,3.37137,0,0,0
Glyma02g04720,3.89784,3.4907,3.80512,6.39407,7.94145,6.20506
Glyma02g04740,3.85894,5.37178,3.02663,1.67731,4.21724,2.6258
Glyma02g04750,0.00043244,1.17917,0.402586,0.000459193,0.381051,0.448756
Glyma02g04760,8.20736,18.8415,4.49399,13.4423,15.0268,7.52822
Glyma02g04770,0,0.000233891,0.000236158,0.000284045,0.419005,0.279046
Glyma02g04780,0,0.966592,0.850338,1.48301,3.26756,2.43724
Glyma02g04790,3.48565,2.95356,5.24085,3.55624,3.34173,4.44059
Glyma02g04800,2.98646,6.1518,5.22109,2.59847,2.46469,2.54823
Glyma02g04810,0.000154044,7.36E-05,1.40E-05,0,0.108075,0
Glyma02g04820,7.33973,4.04227,3.78997,3.1836,3.3447,3.58328
Glyma02g04830,1.09707,1.055,1.90201,7.46417,6.61859,5.93691
Glyma02g04840,9.52281,11.3521,13.0919,3.61608,6.7941,7.70696
Glyma02g04850,1.93623,2.1919,2.74651,1.23737,2.46332,2.30218
Glyma02g04860,0.000719977,0.000463997,0,0,0,0
Glyma02g04870,0.000250003,0.00527986,0.000714107,0,0,3.27E-05
Glyma02g04890,0,0,0,0.0224737,0,0
Glyma02g04900,7.05632,4.84866,5.51297,14.0039,16.6433,13.4571
Glyma02g04910,0,0.0324063,0,0.0450463,0,0
Glyma02g04920,0,1.71755,0,0,0,0
Glyma02g04930,0,0.97058,4.05191,2.48E-05,0,9.38E-05
Glyma02g04960,0.0508502,0,0,0,0,0
Glyma02g04965,0,0,0,0,0,0
Glyma02g04970,0.412621,0.45206,0.437406,1.7373,0.970978,1.2593
Glyma02g04980,0.712411,0.880299,0.695071,0.158006,0.348665,0.621258
Glyma02g04990,0,0,0,0,0,0
Glyma02g05001,5.87E-05,0.0497416,0.0378195,0.00694785,0.0148316,0.00602395
Glyma02g05010,0.347279,0,0.167336,0.104816,0,0.11708
Glyma02g05020,1.68924,1.32039,1.73211,0.856969,1.115,1.49912
Glyma02g05030,15.8705,16.4192,11.8171,11.9846,14.2073,12.0565
Glyma02g05036,3.81908,5.21405,3.71604,3.33215,3.88723,3.14541
Glyma02g05043,0,0.123281,0,0,0,0
Glyma02g05050,0,0,0.774937,0,0,0
Glyma02g05060,3.98509,4.08166,5.76779,2.80528,3.24354,3.54842
Glyma02g05070,5.31712,6.69786,5.37137,8.13964,7.62295,7.05605
Glyma02g05081,0.733626,0.718909,0.863043,1.36527,1.465,1.45335
Glyma02g05090,3.40828,1.64413,0.572973,1.91291,0.581496,1.15035
Glyma02g05100,0,0.139106,0,1.44219,2.52559,0.80546
Glyma02g05110,0.623411,0,0,1.40441,3.34558,0
Glyma02g05120,15.3434,7.81616,2.322,15.6379,12.433,6.90282
Glyma02g05130,1.09264,0.861698,1.79778,0.797704,0.680743,0.335389
Glyma02g05141,0.52768,0.416171,0.598343,1.53247,1.83529,2.14327
Glyma02g05150,0.0500755,0,0,0,0,0.00114892
Glyma02g05160,0.15216,0,5.95E-06,0.173036,6.13E-06,0.0370478
Glyma02g05170,3.3062,2.72807,3.54272,13.1773,17.5119,18.4736
Glyma02g05180,0,0.207555,0.91806,0,0,0
Glyma02g05190,21.7017,20.4063,20.3089,34.4434,35.4302,35.7421
Glyma02g05210,0,0,0.0279759,0,0.0455417,0
Glyma02g05220,1.40165,1.24783,0.962403,0.408336,0.421839,0.333843
Glyma02g05230,0.0441177,0,0,1.28E-05,0,0
Glyma02g05240,3.673,5.64835,2.6305,6.29708,6.73687,9.35845
Glyma02g05250,30.1965,28.2603,31.5052,36.9926,30.7515,31.9424
Glyma02g05260,28.6488,28.8417,34.6912,14.4175,14.6437,14.2337
Glyma02g05280,0,0,1.31241,0.000194991,0.000240659,0
Glyma02g05300,1.95785,1.78131,2.60819,0.954329,0.790453,1.05158
Glyma02g05310,1.16895,0.925181,0.886551,2.22384,1.71024,1.76909
Glyma02g05320,5.15974,6.11508,2.34025,6.11988,7.0373,3.99071
Glyma02g05335,7.18492,7.02258,5.33288,9.02474,6.99784,8.72412
Glyma02g05350,0.649207,0.369149,1.04593,0.589627,0.390561,0.662266
Glyma02g05360,6.90328,6.82562,6.89261,5.44092,5.15995,4.84039
Glyma02g05370,45.0947,50.0525,39.5827,127.239,116.734,114.242
Glyma02g05390,0.807991,0.636433,0.77866,0.884672,0.704208,0.539004
Glyma02g05405,0.917506,0.394198,0.736833,0.821929,0.71969,0
Glyma02g05420,0.00550087,0.000331493,0.000503037,0,1.10825,0.000239088
Glyma02g05430,0,0.00018166,0.000398413,0,0,0
Glyma02g05440,1.22697,1.6219,1.11557,1.81809,1.54948,1.80751
Glyma02g05450,0.0270933,0.00587827,0.0569011,0.599415,0.457658,0.860341
Glyma02g05470,0.192278,0.38174,1.26137,12.7991,7.84615,14.1279
Glyma02g05480,15.1719,10.233,13.1066,47.1319,48.8844,53.8237
Glyma02g05490,0,0.0574298,0.343512,0.07983,0.0699,0.0891698
Glyma02g05500,11.4511,10.7454,9.65676,5.24087,11.4392,9.06589
Glyma02g05510,0,0,0.00265262,0.092376,0.00619656,0
Glyma02g05520,14.5172,13.3417,14.8726,12.6908,11.0264,11.914
Glyma02g05530,0.0392392,0.201776,0.299317,0.0936021,0.109433,0.191399
Glyma02g05540,139.644,131.781,121.546,263.93,276.563,256.29
Glyma02g05550,7.07934,6.43937,7.06285,7.13167,7.18308,8.25693
Glyma02g05560,24.2078,15.014,17.029,15.5772,16.0055,24.599
Glyma02g05570,1.93949,2.19883,2.83531,2.60206,0.96749,2.0929
Glyma02g05580,2.81222,6.85118,2.71931,5.78499,6.63833,2.9911
Glyma02g05595,16.7195,25.1592,15.2656,13.2909,12.7805,12.2565
Glyma02g05610,0,0,0,0,0,0
Glyma02g05620,0.531468,0.364059,0.145356,0.762236,1.00447,1.23939
Glyma02g05630,0,0,1.93398,0,0.00147618,2.14266
Glyma02g05640,0.307813,0.198373,0.327385,0.182632,0.118421,0.264105
Glyma02g05650,2.35646,2.5245,2.03869,1.51351,0.861899,1.3258
Glyma02g05661,0.624276,0.622455,0.730498,0.641709,0.518327,0.641923
Glyma02g05670,1.10195,1.95294,1.8584,3.86637,1.94482,2.48096
Glyma02g05680,3.40912,3.64737,2.69363,5.16633,7.2439,7.3531
Glyma02g05690,1.00979,1.46424,1.4597,0.452301,0.9901,0.252609
Glyma02g05701,0.124886,0,0,0,0,0
Glyma02g05710,1.73269,1.91924,3.49612,3.58945,4.45951,4.74079
Glyma02g05725,0,0.0844208,0,0,0,0
Glyma02g05740,0,0,0.0779276,0.362198,0.222001,0.485488
Glyma02g05750,0.000144054,0.000159822,0,3.52E-05,1.89E-05,1.00447
Glyma02g05760,0.476654,0.775885,0.5312,0.202487,0.305094,0.175752
Glyma02g05770,0,0,0,0,0,0
Glyma02g05780,0.428034,1.43513,1.01493,0.452117,0.481007,0.758879
Glyma02g05790,15.5485,10.8899,9.87157,9.64667,5.47299,7.51924
Glyma02g05800,0,0,0.24504,0,0,0
Glyma02g05830,0.738923,0.838124,1.73868,10.7128,12.9533,11.8674
Glyma02g05840,0.0239241,0.215854,0.161389,2.4861,4.10976,2.57348
Glyma02g05850,0,0,0,0,0,0
Glyma02g05870,2.96589,3.4007,2.76528,2.79545,2.6077,2.69982
Glyma02g05880,3.10427,4.27384,3.79962,1.12333,0.83359,1.69545
Glyma02g05890,0,0.353731,0,0.301854,0.234905,0.134266
Glyma02g05910,0,0,0,0,0,0
Glyma02g05920,4.7094,4.24368,4.34626,10.0561,7.62861,10.4719
Glyma02g05930,16.8763,13.8897,19.7604,26.9715,25.8669,28.1975
Glyma02g05940,0,0,0,0,0,0
Glyma02g05950,7.06813,5.06304,4.59019,7.33108,2.98822,5.44916
Glyma02g05960,0.523402,0.989531,0.403052,0.00129908,0.132397,1.34471
Glyma02g05971,1.27475,2.45202,1.47603,1.52213,1.44997,0.926204
Glyma02g05980,0.0564817,0.021786,0,0,0.0585508,0.018673
Glyma02g05990,21.2805,17.4511,15.1071,24.1493,20.7543,24.4564
Glyma02g06000,0.00030255,0.000275451,0.00312452,0.0016875,0.00092823,0.00165271
Glyma02g06010,0.121943,0.0111041,0.0620793,0.00640118,0.0929492,0.0628616
Glyma02g06020,0.670197,1.23832,1.31053,1.64482,1.77516,1.72571
Glyma02g06031,0,0.00830744,0.0866168,0.549328,0.297097,0.591341
Glyma02g06040,1.58535,1.52488,3.61688,1.91982,5.81272,3.7672
Glyma02g06050,0.000221441,0.0628564,0,0.000118675,5.20E-05,0.000295127
Glyma02g06061,0,0.262347,1.6652,0.187474,0.643712,0.616077
Glyma02g06070,2.33E-05,0.804482,0.0561574,0.548305,0.000351584,0.381011
Glyma02g06090,0.730912,0.389301,0.911033,0.789638,0.770115,1.73799
Glyma02g06100,0.881842,1.05475,0.977012,0.14848,0.891319,1.12745
Glyma02g06110,0.433803,0.670967,1.00333,0.777227,0.27222,0.824763
Glyma02g06115,0.0816128,0.105193,0,0,0.0828704,0.0528579
Glyma02g06120,14.2193,12.2038,12.0324,19.3633,18.7174,20.8345
Glyma02g06130,0,0.979998,0,0,0.611681,0.134988
Glyma02g06140,5.1293,7.49277,7.41465,2.45066,1.60937,3.42172
Glyma02g06150,48.862,59.8083,67.5916,26.5244,33.9176,35.4612
Glyma02g06160,0.000143815,0,0.000196942,0.000824717,0,0
Glyma02g06170,0.132355,0.93215,0.721791,0.593965,0.823089,0.891299
Glyma02g06180,0.0040796,0.000278855,0.000213576,0,0.000219013,0.000207306
Glyma02g06190,2.9512,5.48865,6.39801,6.83982,10.6359,9.94375
Glyma02g06200,1.99861,0.490017,0.0490275,0,0.0816354,0
Glyma02g06210,26.4776,30.042,28.3226,11.7798,19.6416,20.2934
Glyma02g06230,0.584324,1.18926,0.963385,0.150083,0.18608,0.379543
Glyma02g06240,0.368587,0.386002,0.821416,0.866752,1.55402,2.28209
Glyma02g06255,0,0,0,0,0,0
Glyma02g06270,0.150063,0.216639,0.143899,0.0624946,0.0294273,0.0187698
Glyma02g06280,0,0,0,0,0.716325,0
Glyma02g06291,0.0272655,0,0,0,0,0
Glyma02g06300,12.8433,11.2067,15.6197,3.6955,4.34397,4.52844
Glyma02g06311,0,0,0,0.159942,0,0
Glyma02g06320,0.424119,0.607395,0.657737,1.11558,1.30949,1.01033
Glyma02g06330,0,0.137367,0,0,0,0.167014
Glyma02g06340,3.16209,2.77571,4.37411,3.71695,3.53457,4.21074
Glyma02g06350,5.11601,5.64924,6.07779,5.75829,6.17092,6.1755
Glyma02g06360,4.28695,5.23473,4.74741,7.20914,8.73117,9.48248
Glyma02g06370,1.3142,1.43981,0.72823,1.11843,1.18548,0.887647
Glyma02g06380,0.016118,5.32355,0.0298384,11.678,11.2234,3.87982
Glyma02g06390,0,0,0,0,0,0
Glyma02g06400,2.54551,3.10712,1.79965,10.1868,9.2511,6.73972
Glyma02g06410,0.412621,0.159551,0.119293,0.885502,0.96812,0.639971
Glyma02g06420,0.174599,1.16273,0.729133,0.782059,0.54782,0.320302
Glyma02g06430,0,0,0,0,0,0
Glyma02g06440,22.5903,22.9366,17.1927,29.7636,22.6454,24.2871
Glyma02g06450,2.53081,2.8129,2.61567,1.64288,1.89885,1.39467
Glyma02g06460,4.35208,3.61525,3.85959,1.7481,0.637157,1.79046
Glyma02g06471,0.469051,0.15707,0.502397,0.154699,0.26525,0.195053
Glyma02g06480,0.367817,0.161865,0.106891,1.3215,1.08795,0.671718
Glyma02g06490,0,0,0.0028198,0,0.0197992,0
Glyma02g06500,3.82692,3.55615,3.70207,3.68915,3.74015,4.34567
Glyma02g06510,3.57362,2.82497,3.12415,2.74187,2.9988,3.48934
Glyma02g06520,2.49E-05,4.68E-05,4.71E-05,2.64E-05,4.95E-05,4.95E-05
Glyma02g06530,1.89101,4.379,3.35201,0.887557,0.861961,1.13367
Glyma02g06550,1.97681,3.89416,3.01489,1.43088,1.97248,1.29914
Glyma02g06560,0.0877077,0,0.0422619,0,0,0
Glyma02g06590,4.77149,4.70581,6.13331,5.85449,6.43018,6.62893
Glyma02g06600,9.77E-05,0,0.87966,0,0.000172622,0.000166513
Glyma02g06610,2.0989,6.29433,2.40449,8.1581,3.32709,2.32655
Glyma02g06620,2.72889,1.8793,3.75163,2.25197,2.0364,2.83125
Glyma02g06640,0.0643644,0.0829606,0.0310139,0.115319,0.201949,0.0644055
Glyma02g06650,0.260132,1.03025,0.211365,0.221279,0.0944667,0.158221
Glyma02g06680,0.0581666,0.510228,0.201859,0.164689,0.696218,0.363282
Glyma02g06700,0.669713,0.888682,1.02584,0.572428,0.804868,0.708809
Glyma02g06710,20.6805,20.3892,16.3222,19.6525,22.9767,20.7681
Glyma02g06720,1.53083,2.43071,0,3.71486,1.10276,0.0971015
Glyma02g06730,0.000483209,0,0.604129,1.80355,0,0
Glyma02g06736,7.8071,6.33595,7.45062,5.72692,5.18396,8.13982
Glyma02g06743,1.61787,0,1.17379,0.0445223,0.578456,0.489017
Glyma02g06750,3.42918,2.94663,2.75391,0.256034,0,0.571977
Glyma02g06761,0,0,0,0,0,0
Glyma02g06771,0.207612,0.109132,0.33016,0.133615,0.164718,0.148106
Glyma02g06781,0.199036,0.244091,0.132209,0.869464,0.435552,0.714469
Glyma02g06790,0.360168,0.172911,0.487678,0.754213,2.36809,1.37152
Glyma02g06800,0,0,0.109763,0.204065,0.357363,0.22794
Glyma02g06810,0.220415,0.763604,0.65045,2.69894,4.27945,2.5822
Glyma02g06820,0.918902,0.921194,0.910143,1.4177,0.560611,0.459744
Glyma02g06830,1.77296,1.22344,1.72162,0.967653,0.47047,0.834663
Glyma02g06841,0.231954,0.149485,0.111767,0.623374,0.272917,1.23788
Glyma02g06850,0,0,0.117225,0,0,0.176046
Glyma02g06860,0.56998,0.3277,0.421088,0.585425,1.59674,1.0535
Glyma02g06870,0,0.130602,0.162748,0.181543,0.105974,0.202783
Glyma02g06876,2.93984,6.24766,5.33944,1.68832,3.02695,3.98352
Glyma02g06882,0,7.50E-05,0.0372073,0.000245327,0,0
Glyma02g06889,0.898233,0.868687,0.807478,0.275902,0.391115,0.473752
Glyma02g06896,0.48196,0,0.148303,0,0.169164,0.157214
Glyma02g06903,6.96034,6.27978,8.77002,5.2719,5.06998,6.66201
Glyma02g06910,0,0,1.16E-05,0,0,0
Glyma02g06940,0.470472,1.02814,0.159163,1.15384,1.87519,1.31941
Glyma02g06950,4.44599,2.3781,4.47838,0.00205374,0.869534,4.03773
Glyma02g06960,2.61491,3.62598,3.99951,1.21591,1.34184,1.00361
Glyma02g06970,8.85036,12.7978,8.9559,10.3297,12.3279,11.097
Glyma02g06980,0,0.236331,0.89178,0.375086,0.864956,0.77218
Glyma02g06990,0.114335,0.317991,0.112309,0.155339,0,0.0871252
Glyma02g07000,0.0651304,0,0,0,0,0.0443204
Glyma02g07010,0,0.0026489,0,0,0.0543878,0.0346906
Glyma02g07021,0.000169256,0,0,0,0,0
Glyma02g07030,0.0158488,0,0,0,0,0.0522894
Glyma02g07040,0.286743,0.305338,0.137819,0,0.0326595,0.0208315
Glyma02g07060,0,0,0,0,0,0
Glyma02g07070,15.4937,10.5194,25.9801,5.59507,4.79441,8.25603
Glyma02g07081,0.0341657,0.0890646,0.0336227,0.0282401,0.370358,0.0331491
Glyma02g07090,1.80524,0.572617,1.30138,0.729583,0,0.17463
Glyma02g07110,0.500308,0.673407,1.15254,0.588029,0.262364,0.217229
Glyma02g07115,4.52382,1.58356,1.85254,1.33553,0.800098,0.924539
Glyma02g07120,22.4438,31.5927,28.7443,8.99497,18.5317,14.48
Glyma02g07130,85.5269,528.08,536.418,28.5925,124.217,121.339
Glyma02g07135,0,0.0709078,0.273831,0,0,0
Glyma02g07140,69.7061,505.779,487.31,26.0213,131.943,126.085
Glyma02g07150,61.9431,470.118,457.825,24.8187,124.161,117.12
Glyma02g07160,0.803021,0.634374,0.499271,0.649754,0.914355,0.57025
Glyma02g07171,1.44586,2.62815,0.875324,1.69378,1.51217,0.964522
Glyma02g07180,3.92532,1.40667,5.84988,1.95581,1.25861,2.72316
Glyma02g07190,7.94813,9.11416,8.9896,10.6133,9.84437,9.98995
Glyma02g07200,11.3482,11.596,11.7317,11.7799,14.7275,13.0495
Glyma02g07210,0.0365428,0.0536044,0.0563521,0.530262,0.442133,0.495974
Glyma02g07220,0.0535226,0,0,0.136251,0.097815,0.0638852
Glyma02g07230,23.5377,24.4482,28.8943,21.0832,22.2565,22.5351
Glyma02g07240,4.28047,4.13193,4.67689,4.59656,5.13627,5.65106
Glyma02g07250,26.0648,29.5025,22.3471,24.4717,22.1562,18.8696
Glyma02g07260,0,0.000263236,0,0.000111391,1.35162,0
Glyma02g07270,0.975183,0,0,0,0,0
Glyma02g07281,0,0,0.244624,0,0.398221,0
Glyma02g07290,13.7868,13.2148,9.23896,10.3855,11.7008,10.3197
Glyma02g07300,0.000849113,0.000168693,5.36E-05,0,0,0.000117337
Glyma02g07310,0,0,0,0,0,0
Glyma02g07331,0.0103347,0.0906513,0.010024,0.223664,0.11429,0.0104756
Glyma02g07340,40.8807,40.2936,38.2519,51.5464,49.6961,50.177
Glyma02g07350,8.86868,10.4958,9.55681,15.1674,17.4547,14.7637
Glyma02g07360,7.87814,9.38763,8.05986,5.67353,5.82831,6.11728
Glyma02g07370,0.690256,0.229455,0.641281,0.311809,0.35513,0.383622
Glyma02g07381,0.493249,0.715475,0.742816,0.824713,1.17228,1.26559
Glyma02g07390,0.0115609,0.609316,0.595673,0,0,0
Glyma02g07400,2.54419,2.64045,2.84986,1.89437,2.0475,1.9011
Glyma02g07410,0,0,0,0,0,6.51E-05
Glyma02g07420,31.4718,27.8719,34.3472,65.1579,54.0518,58.8021
Glyma02g07430,128.645,123.789,125.366,249.72,240.111,223.962
Glyma02g07450,0.000348252,9.93909,0.000286791,0.00236904,1.57589,0.87755
Glyma02g07460,0.471098,0.550324,0.875566,14.1648,8.17968,13.8549
Glyma02g07476,0.08642,0.19493,0.0195459,0,0,0.0578841
Glyma02g07493,0,0,0,0,0,0
Glyma02g07510,0.00585127,4.72346,0.000397377,2.98917,1.92529,0.212591
Glyma02g07520,17.2306,26.9657,38.773,11.356,12.6013,19.1506
Glyma02g07530,2.63135,2.91166,3.99512,2.26829,1.91001,2.50883
Glyma02g07540,1.79E-05,1.61E-05,0.000126934,4.51E-05,0.407178,3.84E-05
Glyma02g07550,6.85697,6.31775,4.48519,5.75715,5.05866,4.39752
Glyma02g07560,27.3338,27.508,25.596,33.1046,30.5793,34.5659
Glyma02g07570,5.20721,4.45404,3.3739,4.02741,3.93595,4.40289
Glyma02g07580,0,0,0,0,0,0
Glyma02g07595,0.11488,0,0.0553548,0,0,0.043535
Glyma02g07610,2.64689,0,2.75834,5.72E-05,0.000275612,0.00145901
Glyma02g07620,5.19586,5.09779,5.0477,4.60063,4.9513,1.89114
Glyma02g07640,0,0,0,0,0,0
Glyma02g07650,35.954,37.7303,45.2964,13,10.8662,19.3889
Glyma02g07661,3.02E-06,2.40E-06,2.26E-06,3.01E-06,2.57E-06,2.63E-06
Glyma02g07670,4.93201,4.44988,7.12946,15.9057,34.0442,20.7277
Glyma02g07680,0.18089,0.549177,0.635776,1.61387,3.39964,2.02898
Glyma02g07690,1.99339,3.44201,2.2966,4.62143,4.41234,5.09647
Glyma02g07700,0.933534,0.779723,2.06145,0.358265,0.178486,0.461908
Glyma02g07710,4.80903,5.03215,5.19196,11.908,9.08662,8.87652
Glyma02g07720,0.573316,0,0.196218,0.22946,0.294998,0.179905
Glyma02g07725,0.126525,0,0,0,0,0
Glyma02g07730,1.26993,1.40481,1.67266,1.67793,2.77458,2.08033
Glyma02g07740,0,0.00424793,0,0,0,0
Glyma02g07760,7.6671,14.0657,14.3623,5.63445,7.04099,7.75432
Glyma02g07770,0,0.0144914,0,0,0,0
Glyma02g07780,0,0,0,0,0,0
Glyma02g07790,0.330048,0.58493,0.594763,0.188516,0.21788,0.258629
Glyma02g07805,0,0,0,0.206319,0,0.0305296
Glyma02g07820,0,0,0,0,0,0
Glyma02g07830,20.8654,19.91,23.5314,19.4608,19.2766,20.0965
Glyma02g07840,0.512601,0.83348,0.909043,0.644194,0.78184,0.580656
Glyma02g07850,0.303081,0.687107,1.00464,0.648793,0.894733,0.889758
Glyma02g07861,0,0,0.189863,0.451609,0.442327,0
Glyma02g07871,1.29417,1.36618,1.1891,2.81512,4.41639,3.54869
Glyma02g07880,0,0.0741534,5.94E-06,0,0,0
Glyma02g07895,0.00741246,0.00497436,0.151406,0.00853718,0.00880254,0.0380863
Glyma02g07910,28.7625,29.3383,26.0175,60.8481,54.0094,56.1766
Glyma02g07920,0.00725075,0.000682399,4.32328,3.04866,0.000894681,0.00839303
Glyma02g07940,0,0,6.96E-06,0.388309,0,0
Glyma02g07950,25.3225,35.1104,18.7886,17.1524,18.808,14.151
Glyma02g07961,28.9805,29.4409,22.3953,36.0718,46.011,32.7152
Glyma02g07970,1.59271,0.205288,0,2.86134,8.76899,7.19125
Glyma02g07980,1.37686,2.66199,0.663437,1.23343,3.24001,1.37774
Glyma02g07990,12.3631,10.6844,13.3984,6.21765,4.76985,5.947
Glyma02g08000,3.40308,4.44964,2.62427,4.39395,3.90788,3.23787
Glyma02g08010,1.96664,0.654375,1.19087,2.76421,2.7825,0.987502
Glyma02g08020,2.04995,1.32111,0.658511,0.213081,0,0.476021
Glyma02g08030,0.648113,0.328474,0.446917,0.230979,0.336953,0.528034
Glyma02g08040,0.983944,0.245006,0.446086,0.409899,0.150527,0.422594
Glyma02g08050,0,3.49E-05,0,0,0,0
Glyma02g08061,0,0,0.340087,0,0,0
Glyma02g08070,1.44571,1.575,1.48218,0.849587,0.788274,0.587686
Glyma02g08080,0.845009,0.272287,0.407167,0,0.331412,0.563699
Glyma02g08091,0.0834287,0.0537665,0.0300838,0,0.0327207,0.0208705
Glyma02g08100,0.624882,0.402712,1.65605,1.39947,0.490157,0.781602
Glyma02g08115,18.6638,25.5578,19.7515,17.269,16.3295,12.1576
Glyma02g08130,0,0,0,0,0,0
Glyma02g08145,0.000134171,0.00267661,0.000502913,0,0,0.000199063
Glyma02g08160,0.385011,0.165416,0.927586,0.689808,0.704671,1.54103
Glyma02g08170,2.03342,1.40646,1.67539,1.92856,0.00319697,2.59757
Glyma02g08180,0,0,0.628445,0,0,0
Glyma02g08190,0,0,0.677357,0.359205,0.398825,0.783163
Glyma02g08201,0.00282697,0.00728747,0.0317248,0.0840422,0.0622831,0.109565
Glyma02g08210,1.29067,1.2785,0.941382,5.49893,6.25753,5.72621
Glyma02g08220,1.07282,0.702547,0.813329,2.27549,1.92794,2.25953
Glyma02g08231,0,0,0.0775248,0,0,0.0555723
Glyma02g08241,0.0576126,0.266966,0.0508244,0.0474857,0.0663487,0.0372235
Glyma02g08250,0.213602,0.170184,0.0222444,0.29999,0.754164,0.0904233
Glyma02g08260,54.8815,72.8871,90.0318,29.1286,27.3089,32.7714
Glyma02g08270,1.76E-05,4.78E-05,0.872529,0.000531237,0.000696871,0.626003
Glyma02g08277,2.97E-05,0.324067,0,2.85E-05,0.342657,1.63E-05
Glyma02g08284,0.0139627,0.00932445,0.0108463,0.00133093,0.0018108,0.00222853
Glyma02g08292,0.0127898,0.0115271,0.0138404,0.00183363,0.00249475,0.0040596
Glyma02g08300,1.04325,1.29937,1.94136,0.998111,1.08592,1.61383
Glyma02g08313,5.186,5.18732,6.29972,5.03328,4.51045,5.0654
Glyma02g08326,0.550772,0.393577,0.610405,0.161078,0.0660677,0.156409
Glyma02g08340,12.5719,16.3173,14.661,11.3725,12.0562,9.81262
Glyma02g08350,1.69525,2.09884,1.62115,3.82327,0,3.33781
Glyma02g08360,0.813488,1.15933,2.44469,0.787427,1.71569,2.44416
Glyma02g08367,0,0.0424631,0.0445757,0,0.103367,0
Glyma02g08374,0.0558813,0,0.0359018,0.0547819,0,0.0407941
Glyma02g08382,0,0,0,0,0,0
Glyma02g08390,6.51953,7.07638,5.86785,5.80314,10.3654,8.02471
Glyma02g08400,0,0,0,0,0,0.0403768
Glyma02g08415,14.9796,17.3606,17.2866,16.3511,16.0945,21.0353
Glyma02g08430,0.319996,0.420195,0.410612,1.64006,3.37126,2.84907
Glyma02g08440,7.78993,7.76972,7.35074,14.9734,12.1886,12.1756
Glyma02g08450,0,0,0,0,0,0
Glyma02g08460,0.75404,1.18568,0.666507,0.324646,0.0954318,0.324685
Glyma02g08480,0.0310873,0,0,0,0,0
Glyma02g08491,0,0,0,2.30603,0,0
Glyma02g08500,0,0.00173613,0,0,0.00195824,0.0077316
Glyma02g08510,0,1.68E-05,0,0,0.00019457,4.64E-05
Glyma02g08521,0,0,0.0778713,0,0,0
Glyma02g08530,0.191764,0.185377,0.0770013,0.286314,0.501399,0.447736
Glyma02g08540,0.347028,0.963053,0.425313,2.48088,1.15107,0.843697
Glyma02g08550,5.33431,5.69753,5.14066,9.59068,8.86587,8.86508
Glyma02g08570,2.62949,3.12763,4.85044,2.88331,2.82645,3.16296
Glyma02g08580,0.00349877,0.00113781,0.00172756,0.00127549,0.00142546,0.00139937
Glyma02g08590,0.697383,0.449436,1.11761,4.71761,5.44365,4.03043
Glyma02g08600,16.6816,13.4307,9.76519,3.56371,5.0954,5.54432
Glyma02g08610,0,0.00022353,0.000289292,0,0.820895,9.60E-05
Glyma02g08620,2.0477,0.00290413,0.544166,1.46111,0,0.000114935
Glyma02g08640,0,0,0,0,0,0
Glyma02g08650,0.019583,0.025241,0.152708,0.0332699,0,0.0185812
Glyma02g08680,0,4.08961,3.51315,1.58931,0.633684,0.907403
Glyma02g08690,9.67284,8.76154,6.98497,22.0542,14.6799,19.9246
Glyma02g08700,1.4569,2.91951,1.84278,3.11161,5.89046,4.8237
Glyma02g08710,3.05186,3.64578,3.65293,4.80107,2.70179,3.75473
Glyma02g08720,3.67E-05,0.00106211,0.0034309,0.619492,0,0.502044
Glyma02g08740,0.979612,1.91345,1.72849,0.308297,0.371444,0.504431
Glyma02g08750,0.431418,1.04262,0.623635,1.18604,1.09981,0.71636
Glyma02g08760,0,0,0,0,0,0.0372197
Glyma02g08770,0.0933019,0.0601294,0,0.112963,0.395647,0.126179
Glyma02g08780,0.0237553,0.0392968,0.0212571,0.00842854,0.0113161,0.0102417
